instance_id,repo,mode,elapsed_ms,cached_tokens,output_chars,lossy_match_reason,matched_content_signature,codebase_prefetch_hint_count,codebase_prefetch_text_count,codebase_prefetch_queued_tokens,codebase_prefetch_matched_tokens,codebase_prefetch_success_count,codebase_prefetch_device_hit_count,agenttemplatekv_prefetch_hit_count,agenttemplatekv_prefetch_miss_count,agenttemplatekv_prefetch_protected_tokens,agenttemplatekv_prefetch_newly_protected_tokens,agenttemplatekv_prefetch_consumed_count,agenttemplatekv_prefetch_expired_tokens,agenttemplatekv_rejected_large_gap_count,request_start_ms,output_exact_match_vs_baseline,output_token_f1_vs_baseline
pylint-dev__pylint-4604,pylint-dev/pylint,baseline_prefix_cache_only,608.02,12517,112,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068183364.86,True,1.0
pylint-dev__pylint-4604,pylint-dev/pylint,kvflow_prefix_only,601.32,12517,112,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068183973.0,True,1.0
pylint-dev__pylint-4604,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1044.22,12520,180,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068184574.78,False,0.0769
pylint-dev__pylint-4604,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1039.1,12518,192,exact_code_content_signature,00c351fdc764dec9507129e20aacc732,2,2,0,0,0,0,0,0,11201,11201,0,0,0,1068185695.49,False,0.0769
pylint-dev__pylint-4661,pylint-dev/pylint,baseline_prefix_cache_only,796.81,11971,137,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068190107.72,True,1.0
pylint-dev__pylint-4661,pylint-dev/pylint,kvflow_prefix_only,1178.74,11971,193,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068190904.66,False,0.0
pylint-dev__pylint-4661,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1183.83,11974,193,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068192083.85,False,0.0
pylint-dev__pylint-4661,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1171.63,11972,193,exact_code_content_signature,5a71bb35b51eac80d0fe25eb8313c5a3,2,2,0,0,0,0,0,0,11222,11222,0,0,0,1068193346.99,False,0.0
pylint-dev__pylint-4970,pylint-dev/pylint,baseline_prefix_cache_only,1371.52,11884,226,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068197945.51,True,1.0
pylint-dev__pylint-4970,pylint-dev/pylint,kvflow_prefix_only,1144.84,11884,222,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068199317.14,False,0.0
pylint-dev__pylint-4970,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1265.5,11887,236,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068200462.43,False,0.0
pylint-dev__pylint-4970,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1258.44,11885,236,exact_code_content_signature,1737a750d4637e09e723ecaa27bc82db,2,2,0,0,0,0,0,0,11199,11199,0,0,0,1068201801.38,False,0.0
pylint-dev__pylint-6386,pylint-dev/pylint,baseline_prefix_cache_only,893.47,10593,172,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068206169.29,True,1.0
pylint-dev__pylint-6386,pylint-dev/pylint,kvflow_prefix_only,1589.74,10593,395,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068207062.86,False,0.3396
pylint-dev__pylint-6386,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1111.12,10596,170,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068208653.04,False,0.0
pylint-dev__pylint-6386,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1091.74,10594,170,exact_code_content_signature,72aefafce915accae645d73a65d79d75,2,2,0,0,0,0,0,0,9831,9831,0,0,0,1068209838.56,False,0.0
pylint-dev__pylint-6528,pylint-dev/pylint,baseline_prefix_cache_only,2266.53,12421,495,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068214346.99,True,1.0
pylint-dev__pylint-6528,pylint-dev/pylint,kvflow_prefix_only,2304.66,12421,501,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068216613.63,False,0.9589
pylint-dev__pylint-6528,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,2098.58,12424,441,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068218918.73,False,0.8493
pylint-dev__pylint-6528,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,2102.86,12422,441,exact_code_content_signature,08348f2eccec9a772421ac7022e945e9,2,2,0,0,0,0,0,0,10020,10020,0,0,0,1068221099.23,False,0.8493
pylint-dev__pylint-6903,pylint-dev/pylint,baseline_prefix_cache_only,1022.35,11862,176,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068226529.36,True,1.0
pylint-dev__pylint-6903,pylint-dev/pylint,kvflow_prefix_only,1025.78,11862,176,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068227551.82,True,1.0
pylint-dev__pylint-6903,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1026.4,11865,176,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068228578.04,True,1.0
pylint-dev__pylint-6903,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1015.69,11863,176,exact_code_content_signature,08348f2eccec9a772421ac7022e945e9,2,2,0,0,0,0,0,0,10022,10022,0,0,0,1068229678.68,True,1.0
pylint-dev__pylint-7080,pylint-dev/pylint,baseline_prefix_cache_only,619.19,18382,98,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068234851.12,True,1.0
pylint-dev__pylint-7080,pylint-dev/pylint,kvflow_prefix_only,616.52,18382,98,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068235470.43,True,1.0
pylint-dev__pylint-7080,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,601.88,18385,98,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068236087.4,True,1.0
pylint-dev__pylint-7080,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,698.59,18383,113,exact_code_content_signature,085030266b0e5ae06f3100f04ae760a0,2,2,0,0,0,0,0,0,10033,10033,0,0,0,1068236779.19,False,0.0
pylint-dev__pylint-7277,pylint-dev/pylint,baseline_prefix_cache_only,941.4,10935,157,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068240682.06,True,1.0
pylint-dev__pylint-7277,pylint-dev/pylint,kvflow_prefix_only,931.14,10935,157,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068241623.57,True,1.0
pylint-dev__pylint-7277,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1571.63,10938,254,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068242555.14,False,0.0541
pylint-dev__pylint-7277,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1564.82,10936,254,exact_code_content_signature,37df9b1b1ca50aecb2e9eeaae0a36d65,2,2,0,0,0,0,0,0,10056,10056,0,0,0,1068244209.97,False,0.0541
pylint-dev__pylint-8898,pylint-dev/pylint,baseline_prefix_cache_only,1006.57,11924,183,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068249005.63,True,1.0
pylint-dev__pylint-8898,pylint-dev/pylint,kvflow_prefix_only,1021.89,11924,183,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068250012.31,True,1.0
pylint-dev__pylint-8898,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,1012.19,11927,183,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068251034.64,True,1.0
pylint-dev__pylint-8898,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,1012.86,11925,179,exact_code_content_signature,3e85bcc6844186ba68763ab5212660fe,2,2,0,0,0,0,0,0,9966,9966,0,0,0,1068252117.45,False,0.9375
pytest-dev__pytest-10051,pytest-dev/pytest,baseline_prefix_cache_only,931.32,11091,165,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068256292.23,True,1.0
pytest-dev__pytest-10051,pytest-dev/pytest,kvflow_prefix_only,932.94,11091,165,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068257223.67,True,1.0
pytest-dev__pytest-10051,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,932.62,11094,165,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068258157.06,True,1.0
pytest-dev__pytest-10051,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,939.7,11092,165,exact_code_content_signature,655256c9a59019f7c176490a9728d487,2,2,0,0,0,0,0,0,9926,9926,0,0,0,1068259152.52,True,1.0
pytest-dev__pytest-10081,pytest-dev/pytest,baseline_prefix_cache_only,1129.87,11695,215,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068263331.4,True,1.0
pytest-dev__pytest-10081,pytest-dev/pytest,kvflow_prefix_only,1131.87,11695,215,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068264461.4,True,1.0
pytest-dev__pytest-10081,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1129.44,11698,215,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068265593.72,True,1.0
pytest-dev__pytest-10081,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,1139.26,11696,215,exact_code_content_signature,655256c9a59019f7c176490a9728d487,2,2,0,0,0,0,0,0,9926,9926,0,0,0,1068266788.83,True,1.0
pytest-dev__pytest-10356,pytest-dev/pytest,baseline_prefix_cache_only,1594.69,11721,331,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068271171.36,True,1.0
pytest-dev__pytest-10356,pytest-dev/pytest,kvflow_prefix_only,1600.41,11721,331,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068272766.17,True,1.0
pytest-dev__pytest-10356,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1667.61,11724,347,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068274367.04,False,0.9836
pytest-dev__pytest-10356,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,1674.75,11722,347,exact_code_content_signature,655256c9a59019f7c176490a9728d487,2,2,0,0,0,0,0,0,9926,9926,0,0,0,1068276101.12,False,0.9836
pytest-dev__pytest-5262,pytest-dev/pytest,baseline_prefix_cache_only,875.89,11631,151,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068281032.48,True,1.0
pytest-dev__pytest-5262,pytest-dev/pytest,kvflow_prefix_only,885.73,11631,151,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068281908.49,True,1.0
pytest-dev__pytest-5262,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,957.25,11634,161,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068282794.67,False,0.9032
pytest-dev__pytest-5262,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,945.72,11632,161,exact_code_content_signature,32e62493911d7544,2,2,0,0,0,0,0,0,9958,9958,0,0,0,1068283840.79,False,0.9032
pytest-dev__pytest-5631,pytest-dev/pytest,baseline_prefix_cache_only,1126.41,11267,186,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068287988.06,True,1.0
pytest-dev__pytest-5631,pytest-dev/pytest,kvflow_prefix_only,1125.32,11267,186,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068289114.59,True,1.0
pytest-dev__pytest-5631,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1139.36,11270,186,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068290240.38,True,1.0
pytest-dev__pytest-5631,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,1132.17,11268,186,exact_code_content_signature,4e8faa9de3ce7f0b696fc8a0961236e2,2,2,0,0,0,0,0,0,9912,9912,0,0,0,1068291448.56,True,1.0
pytest-dev__pytest-5787,pytest-dev/pytest,baseline_prefix_cache_only,1187.06,12939,236,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068295992.42,True,1.0
pytest-dev__pytest-5787,pytest-dev/pytest,kvflow_prefix_only,1187.33,12939,236,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068297179.63,True,1.0
pytest-dev__pytest-5787,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,2302.5,12942,489,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068298367.44,False,0.3871
pytest-dev__pytest-5787,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,2315.26,12940,424,exact_code_content_signature,0fda6049e59277f6d583d59f83206dcc,2,2,0,0,0,0,0,0,9943,9943,0,0,0,1068300735.68,False,0.339
pytest-dev__pytest-5809,pytest-dev/pytest,baseline_prefix_cache_only,826.92,10734,153,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068306153.05,True,1.0
pytest-dev__pytest-5809,pytest-dev/pytest,kvflow_prefix_only,837.17,10734,153,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068306980.11,True,1.0
pytest-dev__pytest-5809,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,828.04,10737,153,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068307817.73,True,1.0
pytest-dev__pytest-5809,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,813.7,10735,153,exact_code_content_signature,2bfadf6f7473b2f6,2,2,0,0,0,0,0,0,9941,9941,0,0,0,1068308730.43,True,1.0
pytest-dev__pytest-5840,pytest-dev/pytest,baseline_prefix_cache_only,911.74,11421,159,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068312746.92,True,1.0
pytest-dev__pytest-5840,pytest-dev/pytest,kvflow_prefix_only,1012.27,11421,201,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068313658.78,False,0.8667
pytest-dev__pytest-5840,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,890.22,11424,159,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068314671.5,True,1.0
pytest-dev__pytest-5840,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,890.59,11422,159,exact_code_content_signature,89fbf298c4f8a5ef,2,2,0,0,0,0,0,0,9939,9939,0,0,0,1068315627.28,True,1.0
pytest-dev__pytest-6197,pytest-dev/pytest,baseline_prefix_cache_only,1283.44,11677,216,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068319767.7,True,1.0
pytest-dev__pytest-6197,pytest-dev/pytest,kvflow_prefix_only,960.17,11677,211,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068321051.26,False,0.0
pytest-dev__pytest-6197,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1176.56,11680,271,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068322011.9,False,0.0
pytest-dev__pytest-6197,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,1169.34,11678,241,exact_code_content_signature,8034ea7429cc6448,2,2,0,0,0,0,0,0,9925,9925,0,0,0,1068323255.99,False,0.0
pytest-dev__pytest-6202,pytest-dev/pytest,baseline_prefix_cache_only,979.6,11404,165,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068327617.23,True,1.0
pytest-dev__pytest-6202,pytest-dev/pytest,kvflow_prefix_only,982.12,11404,165,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068328596.96,True,1.0
pytest-dev__pytest-6202,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,980.07,11407,165,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068329579.53,True,1.0
pytest-dev__pytest-6202,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,958.78,11405,165,exact_code_content_signature,8034ea7429cc6448,2,2,0,0,0,0,0,0,9925,9925,0,0,0,1068330638.28,True,1.0
pytest-dev__pytest-7205,pytest-dev/pytest,baseline_prefix_cache_only,1271.32,12275,263,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068334932.67,True,1.0
pytest-dev__pytest-7205,pytest-dev/pytest,kvflow_prefix_only,1266.53,12275,263,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068336204.13,True,1.0
pytest-dev__pytest-7205,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1498.94,12278,271,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068337471.12,False,0.7647
pytest-dev__pytest-7205,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,1504.75,12276,271,exact_code_content_signature,41a652bcb4c7fcaf311738b1767ddabe,2,2,0,0,0,0,0,0,10037,10037,0,0,0,1068339045.52,False,0.7647
pytest-dev__pytest-7236,pytest-dev/pytest,baseline_prefix_cache_only,1188.81,11417,226,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068343777.7,True,1.0
pytest-dev__pytest-7236,pytest-dev/pytest,kvflow_prefix_only,1136.45,11417,206,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068344966.64,False,0.9302
pytest-dev__pytest-7236,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1191.62,11420,226,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068346103.55,True,1.0
pytest-dev__pytest-7236,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,1168.71,11418,226,exact_code_content_signature,385a989524b919334cee973c74ec93fa,2,2,0,0,0,0,0,0,10046,10046,0,0,0,1068347360.38,True,1.0
pytest-dev__pytest-7324,pytest-dev/pytest,baseline_prefix_cache_only,998.94,10665,186,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068351648.54,True,1.0
pytest-dev__pytest-7324,pytest-dev/pytest,kvflow_prefix_only,1008.87,10665,186,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068352647.6,True,1.0
pytest-dev__pytest-7324,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,1013.02,10668,186,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068353656.92,True,1.0
pytest-dev__pytest-7324,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,989.71,10666,186,exact_code_content_signature,3a0ca999649558cc,2,2,0,0,0,0,0,0,10054,10054,0,0,0,1068354759.9,True,1.0
pytest-dev__pytest-7432,pytest-dev/pytest,baseline_prefix_cache_only,2288.0,10906,527,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068358900.45,True,1.0
pytest-dev__pytest-7432,pytest-dev/pytest,kvflow_prefix_only,2096.61,10906,467,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068361188.57,False,0.7429
pytest-dev__pytest-7432,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,2098.46,10909,467,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068363285.63,False,0.7429
pytest-dev__pytest-7432,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,2101.18,10907,467,exact_code_content_signature,3a0ca999649558cc,2,2,0,0,0,0,0,0,10054,10054,0,0,0,1068365453.9,False,0.7429
pytest-dev__pytest-7490,pytest-dev/pytest,baseline_prefix_cache_only,625.22,15104,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068371200.91,True,1.0
pytest-dev__pytest-7490,pytest-dev/pytest,kvflow_prefix_only,2326.64,15104,611,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068371826.26,False,0.0
pytest-dev__pytest-7490,pytest-dev/pytest,kvflow_prefix_plus_codebase_prefetch,997.45,15107,196,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068374153.38,False,0.0
pytest-dev__pytest-7490,pytest-dev/pytest,kvcomm_lossy_plus_codebase_prefetch,964.0,15105,194,exact_code_content_signature,0016b83efa5048a7,2,2,0,0,0,0,0,0,10057,10057,0,0,0,1068375235.1,False,0.0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,baseline_prefix_cache_only,2290.4,12062,399,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068379506.43,True,1.0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,kvflow_prefix_only,1929.14,12062,381,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068381796.94,False,0.0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,kvflow_prefix_plus_codebase_prefetch,1934.47,12065,381,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068383726.52,False,0.0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,kvcomm_lossy_plus_codebase_prefetch,1920.52,12063,381,exact_code_content_signature,0fb4fec435b4a08afe4e032db0b8e1d8,2,2,0,0,0,0,0,0,10552,10552,0,0,0,1068385736.45,False,0.0
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,baseline_prefix_cache_only,1269.52,11909,188,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068391009.15,True,1.0
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,kvflow_prefix_only,1266.56,11909,188,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068392278.77,True,1.0
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,kvflow_prefix_plus_codebase_prefetch,1633.31,11912,249,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068393545.76,False,0.6129
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,kvcomm_lossy_plus_codebase_prefetch,1621.97,11910,249,exact_code_content_signature,98802a5be776fd9c,2,2,0,0,0,0,0,0,10555,10555,0,0,0,1068395264.46,False,0.6129
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,baseline_prefix_cache_only,1093.58,11832,250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068400209.64,True,1.0
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,kvflow_prefix_only,1106.91,11832,250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068401303.32,True,1.0
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,kvflow_prefix_plus_codebase_prefetch,1176.95,11835,216,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068402410.53,False,0.1765
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,kvcomm_lossy_plus_codebase_prefetch,1084.09,11833,250,exact_code_content_signature,2a5b3517e62e7b3d,2,2,0,0,0,0,0,0,10545,10545,0,0,0,1068403670.95,True,1.0
scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,baseline_prefix_cache_only,1197.06,11421,224,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068408147.92,True,1.0
scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,kvflow_prefix_only,790.92,11421,140,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068409345.09,False,0.2222
scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,kvflow_prefix_plus_codebase_prefetch,1071.79,11424,204,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068410136.45,False,0.1429
scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,kvcomm_lossy_plus_codebase_prefetch,992.68,11422,192,exact_code_content_signature,3dbeb0f69623d2ee,2,2,0,0,0,0,0,0,10556,10556,0,0,0,1068411289.31,False,0.1538
